Year,Month,CPC,HS Code,HS Description,Destination,Quantity,Unit,Gross Wt. (Kg),Net.Wt. (Kg),FOB Value (ETB),FOB Value (USD)
2016,09,1000 100,07129090,---Other vegetables,Nepal,,,180.00,153.00,"119,229.07","5,461.28"
2016,09,1000 100,52079000,-Other,Sudan,,,672.00,672.00,"118,521.67","5,428.88"
2016,09,1000 100,07129090,---Other vegetables,Uganda,,,175.00,148.75,"115,616.75","5,295.82"
2016,09,1000 100,11042900,---Of other cereals,South Africa,,,"1,172.00","1,100.00","115,341.62","5,283.22"
2016,09,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",Poland,281,UN,101.50,93.00,"114,407.25","5,240.42"
2016,09,1000 100,07129090,---Other vegetables,Australia,,,174.80,146.80,"114,256.09","5,233.49"
2016,09,3052 506,62069000,"WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF OTHER TEXTILES MATERIALS",United States,"6,828",UN,"1,656.30","1,489.30","113,809.56","5,213.04"
2016,09,1000 100,02022000,Frozen unboned bovine meat (excl. carcasses),Bahrain,,,"1,964.00","1,964.00","113,604.12","5,203.63"
2016,09,1000 100,63052000,"-Sacks and bags, used for packing goods, of cotton",Italy,,,714.70,646.00,"113,116.77","5,181.31"
2016,09,1000 100,09041100,Dried pepper (excl. crushed or ground),Djibouti,,,"3,150.00","2,993.00","112,824.09","5,167.90"
2016,09,1071 100,06031100,--Roses,Qatar,,,"1,469.00","1,295.72","111,409.35","5,103.10"
2016,09,1000 100,03056900,--OTHER,Sudan,,,"10,020.00","10,000.00","111,237.00","5,095.21"
2016,09,1000 100,42022110,---hand made hand bags with outer surface of leather or composition leather.,Netherlands,246,UN,195.00,190.00,"110,754.60","5,073.11"
2016,09,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",Russian Federation,,,"2,170.80","1,325.00","109,588.56","5,019.70"
2016,09,1000 100,07129090,---Other vegetables,Cambodia,,,165.10,140.34,"109,149.80","4,999.60"
2016,09,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Spain,"86,400",UN,504.00,336.00,"107,403.22","4,919.60"
2016,09,1000 100,40170000,Hard rubber (eg. ebonite) in all forms; articles of hard rubber.,Sudan,,,"12,000.00","12,000.00","106,679.52","4,886.45"
2016,09,1000 100,05100090,"--- OTHER AMBERGIS , CASTOREN ,CIVET AND MUSK;CANTHARIDES;BILE ...GLANDS",Hong Kong,,,0.20,0.20,"106,595.04","4,882.58"
2016,09,1000 100,90189000,-Other instruments and appliances,Djibouti,"22,800",UN,224.40,224.40,"106,520.55","4,879.17"
2016,09,1000 100,07129090,---Other vegetables,Sweden,,,161.10,136.69,"106,285.46","4,868.40"
2016,09,1000 100,69120010,"---Hand made Ceramic tableware , kitchenware",Australia,,,400.00,350.00,"104,412.83","4,782.62"
2016,09,1000 100,19059020,---Fresh Injera,Qatar,,,"1,560.00","1,490.00","100,665.44","4,610.98"
2016,09,1000 100,08101000,"Strawberries, fresh",Bahrain,,,"2,100.00","1,500.00","99,959.70","4,578.65"
2016,09,1000 100,02021000,Frozen bovine carcasses and half carcasses,Oman,,,"1,170.00","1,170.00","98,911.93","4,530.66"
2016,09,1000 100,11029000,"Other cereal flour, nes",South Africa,,,"2,427.50","2,105.00","94,895.80","4,346.70"
2016,09,1000 100,09011200,"Decaffeinated coffee, not roasted",United Kingdom,,,608.00,600.00,"93,928.20","4,302.38"
2016,09,1000 101,30023000,-Vaccines for veterinary medicine,Niger,"100,000",LTR,30.00,29.00,"92,061.96","4,216.89"
2016,09,1000 100,11031900,"Groats and meal of other cereals, nes",United States,,,"1,085.00","1,000.00","91,686.95","4,199.72"
2016,09,1000 100,49019900,--other,Israel,"1,400",UN,320.00,318.00,"91,595.92","4,195.55"
2016,09,1000 100,09083100,--NEITHER CRUSHED NOR GROUND,Australia,,,407.00,400.00,"90,841.20","4,160.98"
2016,09,1000 435,04090000,Natural honey,Sudan,,,"3,570.00","3,476.00","89,859.19","4,116.00"
2016,09,1000 100,09012100,"Roasted coffee, not decaffeinated",United States,,,491.00,430.00,"89,394.81","4,094.73"
2016,09,1000 100,09103000,Turmeric (curcuma),Kenya,,,"20,000.00","20,000.00","88,740.40","4,064.75"
2016,09,1000 100,09041200,"Pepper, crushed or ground",Switzerland,,,702.00,665.00,"87,997.13","4,030.70"
2016,09,1000 100,27079900,--Other,Germany,200,LTR,192.00,180.00,"87,161.64","3,992.43"
2016,09,3052 505,62069000,"WOMEN'S OR GIRLS' BLOUSES, SHIRTS, ETC, OF OTHER TEXTILES MATERIALS",United States,"4,836",UN,"1,099.50",955.50,"87,070.30","3,988.25"
2016,09,1000 100,46021110,---Hand made of bamboo,United States,,,339.00,300.00,"86,746.59","3,973.42"
2016,09,1000 100,09083200,--CRUSHED OR GROUND,Israel,,,"1,102.00","1,100.00","85,412.63","3,912.32"
2016,09,1000 100,09041200,"Pepper, crushed or ground",Australia,,,515.00,488.00,"84,980.35","3,892.52"
2016,09,1000 100,57050000,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVEINGS, NES",United States,503,M2,177.00,175.00,"84,885.58","3,888.18"
2016,09,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",United Arab Emirates,,,975.00,860.00,"84,866.92","3,887.33"
2016,09,1000 100,19059020,---Fresh Injera,Switzerland,,,"1,450.00","1,250.00","83,435.91","3,821.78"
2016,09,1000 100,32089000,-other,Somalia,155,LTR,"3,875.00","3,875.00","79,866.36","3,658.27"
2016,09,1000 100,22011000,"MINERAL WATERS AND AERATED WATERS, UNSWEETENED",Somalia,"7,200",LTR,"3,900.00","3,750.00","79,787.39","3,654.66"
2016,09,1000 100,75089000,-Other,United States,,,337.00,249.00,"79,661.26","3,648.88"
2016,09,3052 505,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,China,,,77.00,67.00,"79,295.10","3,632.11"
2016,09,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",France,227,UN,58.00,54.00,"79,059.50","3,621.32"
2016,09,1000 100,09096100,--NEITHER CRUSHED NOR GROUND,United Arab Emirates,,,"3,801.43","3,000.00","78,698.15","3,604.77"
2016,09,3052 505,61043100,"--WOMEN'S OR GIRLS'JACKETS, OF WOOL..., KNITTED OR CROCHETED",Germany,188,UN,243.75,217.75,"77,764.54","3,562.00"
2016,09,1000 100,69120010,"---Hand made Ceramic tableware , kitchenware",South Africa,,,"6,966.00","6,490.00","76,316.74","3,495.68"
2016,09,1000 100,34012090,---OTHER,Djibouti,"20,000",LTR,"4,172.00","4,000.00","75,297.96","3,449.02"
2016,09,1000 100,06021000,UNROOTED CUTTINGS AND SLIPS,United States,"86,800",UN,254.00,216.00,"74,510.92","3,412.97"
2016,09,1000 100,07129090,---Other vegetables,Angola,,,112.00,95.21,"74,047.86","3,391.76"
2016,09,1000 100,07099900,--OTHER,United Arab Emirates,,,"3,348.00","2,640.00","71,796.01","3,288.61"
2016,09,1000 100,02042100,Fresh or chilled sheep carcasses and half carcasses (excl. lamb),Qatar,,,"1,787.00","1,787.00","71,360.59","3,268.67"
2016,09,1000 100,12099900,"Other seeds, fruit and spores, of a kind used for sowing, nes",Israel,,,267.05,190.75,"71,302.31","3,266.00"
2016,09,1000 100,06031100,--Roses,Russian Federation,,,938.00,825.24,"70,843.85","3,245.00"
2016,09,1071 100,20089900,"--Other fruit, etc, prepared or preserved, nes",Sudan,,,165.33,140.95,"70,835.72","3,244.63"
2016,09,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Norway,,,684.00,608.00,"70,378.76","3,223.70"
2016,09,1000 100,07129090,---Other vegetables,China,,,104.70,89.00,"69,177.39","3,168.67"
2016,09,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,Philippines,,,91.00,89.00,"67,365.12","3,085.66"
2016,09,3052 505,61019000,"-MEN'S OR BOYS' COATS, ETC, OF OTHER TEXTILES, KNITTED OR CROCHETED",United States,"2,952",UN,"1,582.00","1,475.00","67,353.96","3,085.14"
2016,09,1071 100,08045000,"Guavas, mangoes and mangosteens, fresh or dried",Somalia,,,"10,148.00","9,991.00","66,622.36","3,051.63"
2016,09,1000 100,04051000,Butter,United States,,,255.00,181.00,"65,726.41","3,010.60"
2016,09,1000 100,07129090,---Other vegetables,Philippines,,,98.00,84.30,"64,680.65","2,962.69"
2016,09,3052 505,61082900,"--WOMEN'S OR GIRLS' BRIEFS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED",United States,"3,396",UN,995.55,875.55,"63,714.72","2,918.45"
2016,09,1000 100,07108000,"Vegetables, frozen, nes",Nigeria,,,"3,569.00","2,440.00","63,355.23","2,901.98"
2016,09,1000 100,64062000,-OUTER SOLES AND HEELS OF RUBBER OR PLASTICS,Italy,"1,992",2UN,"1,300.00","1,200.00","63,264.30","2,897.82"
2016,09,1000 100,07099300,"--PUMPKINS,SQUASH & GOURDS (CUCURBITA SPP.)",Djibouti,,,"24,930.00","24,920.00","63,081.44","2,889.44"
2016,09,1000 100,46021290,---Other,Australia,235,UN,114.00,95.00,"62,186.14","2,848.43"
2016,09,1071 100,01041000,LIVE SHEEP,Somalia,35,UN,"1,400.00","1,400.00","62,118.28","2,845.32"
2016,09,1000 101,30023000,-Vaccines for veterinary medicine,United Republic of Tanzania,"110,000",LTR,101.00,98.00,"61,785.22","2,830.07"
2016,09,1000 100,09041200,"Pepper, crushed or ground",Canada,,,375.00,295.00,"61,054.70","2,796.61"
2016,09,1000 100,44071000,"CONIFEROUS WOOD SAWN OR CHIPPED LENGTHWISE, SLICED OR PEELED, >6MM THICK.",South Sudan,600,M3,"6,000.00","6,000.00","59,899.77","2,743.71"
2016,09,1000 100,06021000,UNROOTED CUTTINGS AND SLIPS,"Korea, Republic of","55,000",UN,180.00,137.00,"59,827.86","2,740.41"
2016,09,1000 100,07129090,---Other vegetables,Norway,,,"2,368.98","1,316.10","58,852.32","2,695.73"
2016,09,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,Norway,,,335.00,248.00,"57,765.73","2,645.96"
2016,09,1000 100,64051000,"-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS",South Sudan,150,2UN,300.00,290.00,"56,673.49","2,595.93"
2016,09,1000 100,09041200,"Pepper, crushed or ground",South Africa,,,"1,100.00",850.00,"56,572.00","2,591.28"
2016,09,1000 100,07132000,"Dried chickpeas, shelled",Djibouti,,,"4,275.00","4,218.00","54,426.91","2,493.02"
2016,09,1000 101,22072000,ETHYL ALCOHOL AND OTHER DENATURED SPIRITS OF ANY STRENGTH,Somalia,"4,008",LTR,"4,183.00","4,008.00","53,350.72","2,443.73"
2016,09,1000 100,07101000,"Potatoes, frozen",Djibouti,,,"2,118.00","2,070.00","52,908.50","2,423.47"
2016,09,1000 100,64039100,--Covering the ankle,Canada,105,2UN,181.00,164.00,"52,837.56","2,420.22"
2016,09,1000 100,12119000,"Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes",Canada,,,306.00,216.00,"52,678.28","2,412.93"
2016,09,1000 100,08101000,"Strawberries, fresh",Seychelles,,,"1,050.00",787.50,"52,510.16","2,405.23"
2016,09,1000 100,69120010,"---Hand made Ceramic tableware , kitchenware",Israel,,,"1,950.00","1,480.00","52,367.18","2,398.68"
2016,09,1000 100,09041200,"Pepper, crushed or ground",France,,,528.00,500.00,"52,315.40","2,396.30"
2016,09,1000 100,69120090,---Other ceramic tableware and kithchenware(excluding hand made),United States,,,"1,390.00","1,285.00","51,787.83","2,372.14"
2016,09,1000 100,71059000,-Other,United States,,,3.85,2.22,"49,339.27","2,259.98"
2016,09,1071 100,06031900,--Other cut flowers,Saudi Arabia,,,647.00,569.36,"49,260.53","2,256.38"
2016,09,1000 100,19059020,---Fresh Injera,Netherlands,,,910.00,630.00,"48,320.86","2,213.33"
2016,09,1000 100,70181010,"---Hand made Glass beads ,imitation pearls ...",United States,779,UN,36.00,26.00,"48,227.54","2,209.06"
2016,09,1000 100,11042200,"Other worked grains of oats, nes",South Africa,,,970.50,925.00,"48,173.75","2,206.60"
2016,09,3052 505,62071900,"MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF TEXTILE MATERIALS, NES",United States,"2,148",UN,941.00,874.50,"47,826.63","2,190.70"
2016,09,1071 100,06031100,--Roses,Canada,,,616.54,542.57,"47,762.34","2,187.75"
2016,09,1000 100,07093000,"Aubergines, fresh or chilled",Djibouti,,,"11,646.00","9,373.00","47,408.62","2,171.55"
2016,09,1000 100,07129090,---Other vegetables,Myanmar,,,70.50,59.92,"46,530.58","2,131.33"
2016,09,3052 505,61112000,"-Babies' garments, etc, of cotton, knitted or crocheted",United States,"9,328",UN,462.25,373.05,"46,474.81","2,128.78"
2016,09,1071 100,06031900,--Other cut flowers,China,,,552.00,485.76,"46,260.37","2,118.95"
2016,09,1000 100,44201010,---HAND MADE,Australia,,,75.00,70.00,"46,148.66","2,113.84"
2016,09,1000 100,09012100,"Roasted coffee, not decaffeinated",Djibouti,,,210.00,200.00,"45,863.00","2,100.75"
2016,09,1000 100,09102000,Saffron,Djibouti,,,"3,500.00","3,430.00","45,785.14","2,097.19"
2016,09,1000 100,71179090,---OTHER,United States,,,150.00,140.00,"45,531.92","2,085.59"
2016,09,1000 100,09011200,"Decaffeinated coffee, not roasted",Kuwait,,,205.82,200.00,"44,983.19","2,060.45"
2016,09,1000 100,07129090,---Other vegetables,"Taiwan, Province of China",,,67.50,57.37,"44,675.44","2,046.36"
2016,09,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",United Kingdom,259,UN,40.00,36.00,"44,536.98","2,040.01"
2016,09,1000 100,07149000,"ROOTS AND TUBERS WITH HIGH STARCH CONTENT, FRESH/DRIED/CHILLED/FROZEN NES",Djibouti,,,"15,550.00","12,278.00","44,423.20","2,034.80"
2016,09,1000 100,07129090,---Other vegetables,Japan,,,67.00,56.95,"44,283.80","2,028.42"
2016,09,1000 100,19059090,"--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES",Canada,,,390.00,320.00,"43,524.04","1,993.62"
2016,09,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Netherlands,,,350.00,300.00,"43,338.55","1,985.12"
2016,09,1000 100,01041000,LIVE SHEEP,Somalia,30,UN,750.00,750.00,"43,260.94","1,981.57"
2016,09,1000 100,06031100,--Roses,Canada,,,564.00,496.32,"42,622.75","1,952.33"
2016,09,1000 100,09109900,"Other spices, nes",Djibouti,,,"3,700.00","3,626.00","41,806.14","1,914.93"
2016,09,1000 100,25231000,-Cement clinkers,South Sudan,,,"9,000.00","9,000.00","41,727.52","1,911.33"
2016,09,1000 100,46021290,---Other,United States,465,UN,160.00,140.00,"41,597.06","1,905.35"
2016,09,1071 100,06021000,UNROOTED CUTTINGS AND SLIPS,Uganda,"141,800",UN,212.00,170.00,"40,994.91","1,877.77"
2016,09,1000 100,71031000,-Unworked or simply sawn or roughly shaped,Germany,,,0.67,0.48,"40,820.58","1,869.78"
2016,09,1000 100,09012200,"Roasted, decaffeinated coffee",Russian Federation,,,175.00,150.00,"40,639.35","1,861.48"
2016,09,1000 435,04051000,Butter,Sudan,,,440.00,400.00,"39,998.08","1,832.11"
2016,09,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Australia,,,327.00,315.00,"39,523.11","1,810.35"
2016,09,1000 100,07094000,"Celery, fresh or chilled",Djibouti,,,"10,549.00","9,595.00","39,390.87","1,804.30"
2016,09,1000 100,08101000,"Strawberries, fresh",Djibouti,,,683.00,655.00,"39,055.46","1,788.93"
2016,09,1000 100,33049900,--other,Djibouti,83,UN,"4,450.00","4,367.00","38,861.73","1,780.06"
2016,09,1000 100,08129000,"Fruit and nuts, provisionally preserved, not for immediate consumption",Djibouti,,,"13,450.00","10,790.00","38,355.91","1,756.89"
2016,09,1000 100,64051000,"-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS",Austria,32,2UN,30.00,28.00,"37,679.24","1,725.90"
2016,09,1000 100,06031100,--Roses,Norway,,,496.00,436.48,"37,506.57","1,717.99"
2016,09,1000 100,09109900,"Other spices, nes",South Africa,,,"1,488.00","1,280.00","37,414.00","1,713.75"
2016,09,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Israel,,,"1,203.00","1,200.00","37,337.83","1,710.26"
2016,09,1000 100,09012100,"Roasted coffee, not decaffeinated",Denmark,,,206.00,170.00,"36,271.03","1,661.39"
2016,09,1000 100,07020000,Tomatoes fresh or chilled,Saudi Arabia,,,"1,546.76","1,260.00","35,974.25","1,647.80"
2016,09,1071 100,06031100,--Roses,Belgium,,,458.00,403.04,"34,597.94","1,584.76"
2016,09,1000 100,52021000,-Yarn waste(including thread waste),Djibouti,,,"2,700.00","2,676.00","34,529.73","1,581.63"
2016,09,1000 100,09012100,"Roasted coffee, not decaffeinated",Somalia,,,165.00,150.00,"34,288.06","1,570.56"
2016,09,1000 100,19059020,---Fresh Injera,China,,,600.00,580.00,"34,199.23","1,566.49"
2016,09,1000 100,41120000,LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..,United States,,,39.00,37.00,"32,820.11","1,503.32"
2016,09,3052 505,61043100,"--WOMEN'S OR GIRLS'JACKETS, OF WOOL..., KNITTED OR CROCHETED",Spain,101,UN,84.81,70.41,"32,382.21","1,483.27"
2016,09,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",Norway,81,UN,14.50,13.00,"32,295.38","1,479.29"
2016,09,1000 100,71031000,-Unworked or simply sawn or roughly shaped,United Arab Emirates,,,6.70,6.30,"32,080.66","1,469.45"
2016,09,1000 100,11061000,"Flour, meal and powder of the dried leguminous vegetables of 0713",Sweden,,,900.00,800.00,"32,036.25","1,467.42"
2016,09,1000 100,19041000,Prepared foods obtained by the swelling or roasting of cereals,Sweden,,,676.00,506.00,"31,887.93","1,460.63"
2016,09,1000 100,02041000,Fresh or chilled lamb carcasses and half carcasses,United Arab Emirates,,,300.00,289.50,"31,791.91","1,456.23"
2016,09,1000 100,07129090,---Other vegetables,Benin,,,49.00,40.30,"31,368.72","1,436.84"
2016,09,1000 100,10041000,-SEED,Djibouti,,,"2,325.00","2,294.00","30,621.30","1,402.61"
2016,09,1000 100,19059090,"--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES",United Kingdom,,,170.00,150.00,"30,606.63","1,401.94"
2016,09,1000 100,68041000,"-Millstones and grindstones for milling, grinding or pulping",Israel,,,450.00,450.00,"30,003.61","1,374.31"
2016,09,1000 100,94021090,--- OTHER,United States,48,UN,"1,200.00","1,100.00","29,900.50","1,369.59"
2016,09,3052 506,61082900,"--WOMEN'S OR GIRLS' BRIEFS, ETC, OF OTHER TEXTILES,NES, KNITTED OR CROCHETED",United States,"1,572",UN,538.50,495.60,"29,643.73","1,357.83"
2016,09,1000 100,07129090,---Other vegetables,Switzerland,,,"1,159.20",644.00,"28,823.33","1,320.25"
2016,09,1000 100,07081000,"Peas, fresh or chilled",United Kingdom,,,465.00,275.00,"28,681.85","1,313.77"
2016,09,1000 100,07129090,---Other vegetables,Pakistan,,,43.00,36.55,"28,430.32","1,302.25"
2016,09,1071 100,07081000,"Peas, fresh or chilled",Netherlands,,,"1,179.00","1,035.00","28,338.47","1,298.04"
2016,09,1000 100,73262090,"--- ARTICLES OF IRON OR STEEL/WIRE ,NES",United States,380,UN,339.00,300.00,"27,909.68","1,278.40"
2016,09,1000 100,06021000,UNROOTED CUTTINGS AND SLIPS,Japan,"34,100",UN,129.00,107.00,"27,739.71","1,270.62"
2016,09,1071 100,06031900,--Other cut flowers,France,,,353.28,310.89,"26,985.80","1,236.08"
2016,09,1000 100,09109900,"Other spices, nes",Norway,,,316.00,285.00,"26,729.81","1,224.36"
2016,09,1000 100,57032000,-TUFTED FLOOR COVERINGS OF NYLON OR OTHER POLYAMIDES,Sweden,200,M2,300.00,200.00,"26,696.88","1,222.85"
2016,09,1000 100,57050000,"OTHER CARPETS AND OTHER TEXTILE FLOOR COVEINGS, NES",Australia,139,M2,30.00,23.00,"26,615.58","1,219.13"
2016,09,1000 100,09062000,"Cinnamon and cinnamon-tree flowers, crushed or ground",Djibouti,,,138.00,120.00,"26,249.02","1,202.34"
2016,09,1000 100,09092100,--NEITHER CRUSHED NOR GROUND,Djibouti,,,"2,900.00","2,842.00","25,290.82","1,158.44"
2016,09,1000 100,06031100,--Roses,China,,,330.00,290.40,"24,969.37","1,143.72"
2016,09,1000 100,69120010,"---Hand made Ceramic tableware , kitchenware",Saudi Arabia,,,"7,273.00","5,432.00","24,930.50","1,141.94"
2016,09,1000 100,07082000,"Beans, fresh or chilled",Djibouti,,,"6,494.00","4,387.00","24,897.79","1,140.44"
2016,09,1000 100,62149000,"SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS",Germany,56,UN,20.00,18.00,"24,883.70","1,139.80"
2016,09,1000 100,07129090,---Other vegetables,Niger,,,37.00,31.44,"24,454.14","1,120.12"
2016,09,1000 100,41071200,"LEATHER FURTHER PREPARED WHOLE HIDES AND SKINS GRAINS,SPLITS",China,,,130.00,120.70,"24,358.48","1,115.74"
2016,09,1000 100,16023900,PREPARATIONS OF POULTRY(EXC.TURKEY/OF FOWLS OF SPECIES GALLUS DOMESTICUS),United States,,,72.00,60.00,"24,167.13","1,106.97"
2016,09,1000 100,73239400,"Table, kitchen or household articles... of iron or steel, enamelled",United States,500,UN,150.00,150.00,"23,891.76","1,094.36"
2016,09,1000 100,09061100,--Cinnamon(cinnamomum Zeylanicum Blume),United States,,,306.00,300.00,"23,294.35","1,067.00"
2016,09,1000 100,46029000,-Other,Israel,70,UN,141.00,140.00,"23,294.35","1,067.00"
2016,09,1000 100,07041000,"Cauliflowers and headed broccoli, fresh or chilled",United Arab Emirates,,,"1,171.33","1,008.00","23,267.79","1,065.78"
2016,09,1000 100,75089000,-Other,Japan,,,122.00,70.00,"22,505.46","1,030.86"
2016,09,1071 100,06031100,--Roses,Ghana,,,288.00,253.44,"21,758.05",996.63
2016,09,1000 100,07129090,---Other vegetables,Turkey,,,160.00,150.00,"20,820.71",953.69
2016,09,1000 100,09101100,--NEITHER CRUSHED NOR GROUND,Djibouti,,,950.00,931.00,"20,712.31",948.73
